grna_id	grna_target
chr8:20105754-20106054_6	chr8:20105754-20106054
chr8:20105754-20106054_7	chr8:20105754-20106054
chr8:20105754-20106054_8	chr8:20105754-20106054
chr8:20105754-20106054_9	chr8:20105754-20106054
chr8:20105754-20106054_10	chr8:20105754-20106054
chr8:25198975-25199275_1	chr8:25198975-25199275
chr8:25198975-25199275_2	chr8:25198975-25199275
chr8:25198975-25199275_3	chr8:25198975-25199275
chr8:25198975-25199275_4	chr8:25198975-25199275
chr8:25198975-25199275_5	chr8:25198975-25199275
chr8:25198975-25199275_6	chr8:25198975-25199275
chr8:25198975-25199275_7	chr8:25198975-25199275
chr8:25198975-25199275_8	chr8:25198975-25199275
chr8:25198975-25199275_9	chr8:25198975-25199275
chr8:25198975-25199275_10	chr8:25198975-25199275
chr8:94965858-94966158_1	chr8:94965858-94966158
chr8:94965858-94966158_2	chr8:94965858-94966158
chr8:94965858-94966158_3	chr8:94965858-94966158
chr8:94965858-94966158_4	chr8:94965858-94966158
chr8:94965858-94966158_5	chr8:94965858-94966158
chr8:94965858-94966158_6	chr8:94965858-94966158
chr8:94965858-94966158_7	chr8:94965858-94966158
chr8:94965858-94966158_8	chr8:94965858-94966158
chr8:94965858-94966158_9	chr8:94965858-94966158
chr8:94965858-94966158_10	chr8:94965858-94966158
chr9:21711518-21711818_1	chr9:21711518-21711818
chr9:21711518-21711818_2	chr9:21711518-21711818
chr9:21711518-21711818_3	chr9:21711518-21711818
chr9:21711518-21711818_4	chr9:21711518-21711818
chr9:21711518-21711818_5	chr9:21711518-21711818
chr9:21711518-21711818_6	chr9:21711518-21711818
chr9:21711518-21711818_7	chr9:21711518-21711818
chr9:21711518-21711818_8	chr9:21711518-21711818
chr9:21711518-21711818_9	chr9:21711518-21711818
chr9:21711518-21711818_10	chr9:21711518-21711818
chr9:21734294-21734594_1	chr9:21734294-21734594
chr9:21734294-21734594_2	chr9:21734294-21734594
chr9:21734294-21734594_3	chr9:21734294-21734594
chr9:21734294-21734594_4	chr9:21734294-21734594
chr9:21734294-21734594_5	chr9:21734294-21734594
chr9:21734294-21734594_6	chr9:21734294-21734594
chr9:21734294-21734594_7	chr9:21734294-21734594
chr9:21734294-21734594_8	chr9:21734294-21734594
chr9:21734294-21734594_9	chr9:21734294-21734594
chr9:21734294-21734594_10	chr9:21734294-21734594
chr9:21928452-21928752_1	chr9:21928452-21928752
chr9:21928452-21928752_2	chr9:21928452-21928752
chr9:21928452-21928752_3	chr9:21928452-21928752
chr9:21928452-21928752_4	chr9:21928452-21928752
chr9:21928452-21928752_5	chr9:21928452-21928752
chr9:21928452-21928752_6	chr9:21928452-21928752
chr9:21928452-21928752_7	chr9:21928452-21928752
chr9:21928452-21928752_8	chr9:21928452-21928752
chr9:21928452-21928752_9	chr9:21928452-21928752
chr9:21928452-21928752_10	chr9:21928452-21928752
chr9:120937551-120937851_1	chr9:120937551-120937851
chr9:120937551-120937851_2	chr9:120937551-120937851
chr9:120937551-120937851_3	chr9:120937551-120937851
chr9:120937551-120937851_4	chr9:120937551-120937851
chr9:120937551-120937851_5	chr9:120937551-120937851
chr9:120937551-120937851_6	chr9:120937551-120937851
chr9:120937551-120937851_7	chr9:120937551-120937851
chr9:120937551-120937851_8	chr9:120937551-120937851
chr9:120937551-120937851_9	chr9:120937551-120937851
chr9:120937551-120937851_10	chr9:120937551-120937851
chr10:12265697-12265997_1	chr10:12265697-12265997
chr10:12265697-12265997_2	chr10:12265697-12265997
chr10:12265697-12265997_3	chr10:12265697-12265997
chr10:12265697-12265997_4	chr10:12265697-12265997
chr10:12265697-12265997_5	chr10:12265697-12265997
chr10:12265697-12265997_6	chr10:12265697-12265997
chr10:12265697-12265997_7	chr10:12265697-12265997
chr10:12265697-12265997_8	chr10:12265697-12265997
chr10:12265697-12265997_9	chr10:12265697-12265997
chr10:12265697-12265997_10	chr10:12265697-12265997
chr10:43689641-43689941_1	chr10:43689641-43689941
chr10:43689641-43689941_2	chr10:43689641-43689941
chr10:43689641-43689941_3	chr10:43689641-43689941
chr10:43689641-43689941_4	chr10:43689641-43689941
chr10:43689641-43689941_5	chr10:43689641-43689941
chr10:43689641-43689941_6	chr10:43689641-43689941
chr10:43689641-43689941_7	chr10:43689641-43689941
chr10:43689641-43689941_8	chr10:43689641-43689941
chr10:43689641-43689941_9	chr10:43689641-43689941
chr10:43689641-43689941_10	chr10:43689641-43689941
chr10:44180262-44180562_1	chr10:44180262-44180562
chr10:44180262-44180562_2	chr10:44180262-44180562
chr10:44180262-44180562_3	chr10:44180262-44180562
chr10:44180262-44180562_4	chr10:44180262-44180562
chr10:44180262-44180562_5	chr10:44180262-44180562
chr10:44180262-44180562_6	chr10:44180262-44180562
chr10:44180262-44180562_7	chr10:44180262-44180562
chr10:44180262-44180562_8	chr10:44180262-44180562
chr10:44180262-44180562_9	chr10:44180262-44180562
chr10:44180262-44180562_10	chr10:44180262-44180562
chr10:44280239-44280539_1	chr10:44280239-44280539
chr10:44280239-44280539_2	chr10:44280239-44280539
chr10:44280239-44280539_3	chr10:44280239-44280539
chr10:44280239-44280539_4	chr10:44280239-44280539
chr10:44280239-44280539_5	chr10:44280239-44280539
chr10:44280239-44280539_6	chr10:44280239-44280539
chr10:44280239-44280539_7	chr10:44280239-44280539
chr10:44280239-44280539_8	chr10:44280239-44280539
chr10:44280239-44280539_9	chr10:44280239-44280539
chr10:44280239-44280539_10	chr10:44280239-44280539
chr10:73850921-73851221_1	chr10:73850921-73851221
chr10:73850921-73851221_2	chr10:73850921-73851221
chr10:73850921-73851221_3	chr10:73850921-73851221
chr10:73850921-73851221_4	chr10:73850921-73851221
chr10:73850921-73851221_5	chr10:73850921-73851221
chr10:73850921-73851221_6	chr10:73850921-73851221
chr10:73850921-73851221_7	chr10:73850921-73851221
chr10:73850921-73851221_8	chr10:73850921-73851221
chr10:73850921-73851221_9	chr10:73850921-73851221
chr10:73850921-73851221_10	chr10:73850921-73851221
chr10:73889065-73889365_1	chr10:73889065-73889365
chr10:73889065-73889365_2	chr10:73889065-73889365
chr10:73889065-73889365_3	chr10:73889065-73889365
chr10:73889065-73889365_4	chr10:73889065-73889365
chr10:73889065-73889365_5	chr10:73889065-73889365
chr10:73889065-73889365_6	chr10:73889065-73889365
chr10:73889065-73889365_7	chr10:73889065-73889365
chr10:73889065-73889365_8	chr10:73889065-73889365
chr10:73889065-73889365_9	chr10:73889065-73889365
chr10:73889065-73889365_10	chr10:73889065-73889365
chr10:80473748-80474048_1	chr10:80473748-80474048
chr10:80473748-80474048_2	chr10:80473748-80474048
chr10:80473748-80474048_3	chr10:80473748-80474048
chr10:80473748-80474048_4	chr10:80473748-80474048
chr10:80473748-80474048_5	chr10:80473748-80474048
chr10:80473748-80474048_6	chr10:80473748-80474048
chr10:80473748-80474048_7	chr10:80473748-80474048
chr10:80473748-80474048_8	chr10:80473748-80474048
chr10:80473748-80474048_9	chr10:80473748-80474048
chr10:80473748-80474048_10	chr10:80473748-80474048
chr10:80493729-80494029_1	chr10:80493729-80494029
chr10:80493729-80494029_2	chr10:80493729-80494029
chr10:80493729-80494029_3	chr10:80493729-80494029
chr10:80493729-80494029_4	chr10:80493729-80494029
chr10:80493729-80494029_5	chr10:80493729-80494029
chr10:80493729-80494029_6	chr10:80493729-80494029
chr10:80493729-80494029_7	chr10:80493729-80494029
chr10:80493729-80494029_8	chr10:80493729-80494029
chr10:80493729-80494029_9	chr10:80493729-80494029
chr10:80493729-80494029_10	chr10:80493729-80494029
chr10:103153973-103154273_1	chr10:103153973-103154273
chr10:103153973-103154273_2	chr10:103153973-103154273
chr10:103153973-103154273_3	chr10:103153973-103154273
chr10:103153973-103154273_4	chr10:103153973-103154273
chr10:103153973-103154273_5	chr10:103153973-103154273
chr10:103153973-103154273_6	chr10:103153973-103154273
chr10:103153973-103154273_7	chr10:103153973-103154273
chr10:103153973-103154273_8	chr10:103153973-103154273
chr10:103153973-103154273_9	chr10:103153973-103154273
chr10:103153973-103154273_10	chr10:103153973-103154273
chr10:103884698-103884998_1	chr10:103884698-103884998
chr10:103884698-103884998_2	chr10:103884698-103884998
chr10:103884698-103884998_3	chr10:103884698-103884998
chr10:103884698-103884998_4	chr10:103884698-103884998
chr10:103884698-103884998_5	chr10:103884698-103884998
chr10:103884698-103884998_6	chr10:103884698-103884998
chr10:103884698-103884998_7	chr10:103884698-103884998
chr10:103884698-103884998_8	chr10:103884698-103884998
chr10:103884698-103884998_9	chr10:103884698-103884998
chr10:103884698-103884998_10	chr10:103884698-103884998
chr10:103908300-103908600_1	chr10:103908300-103908600
chr10:103908300-103908600_2	chr10:103908300-103908600
chr10:103908300-103908600_3	chr10:103908300-103908600
chr10:103908300-103908600_4	chr10:103908300-103908600
chr10:103908300-103908600_5	chr10:103908300-103908600
chr10:103908300-103908600_6	chr10:103908300-103908600
chr10:103908300-103908600_7	chr10:103908300-103908600
chr10:103908300-103908600_8	chr10:103908300-103908600
chr10:103908300-103908600_9	chr10:103908300-103908600
chr10:103908300-103908600_10	chr10:103908300-103908600
chr10:113006061-113006361_1	chr10:113006061-113006361
chr10:113006061-113006361_2	chr10:113006061-113006361
chr10:113006061-113006361_3	chr10:113006061-113006361
chr10:113006061-113006361_4	chr10:113006061-113006361
chr10:113006061-113006361_5	chr10:113006061-113006361
chr10:113006061-113006361_6	chr10:113006061-113006361
chr10:113006061-113006361_7	chr10:113006061-113006361
chr10:113006061-113006361_8	chr10:113006061-113006361
chr10:113006061-113006361_9	chr10:113006061-113006361
chr10:113006061-113006361_10	chr10:113006061-113006361
chr10:122301163-122301463_1	chr10:122301163-122301463
chr10:122301163-122301463_2	chr10:122301163-122301463
chr10:122301163-122301463_3	chr10:122301163-122301463
chr10:122301163-122301463_4	chr10:122301163-122301463
chr10:122301163-122301463_5	chr10:122301163-122301463
chr10:122301163-122301463_6	chr10:122301163-122301463
chr10:122301163-122301463_7	chr10:122301163-122301463
chr10:122301163-122301463_8	chr10:122301163-122301463
chr10:122301163-122301463_9	chr10:122301163-122301463
chr10:122301163-122301463_10	chr10:122301163-122301463
chr11:215663-215963_1	chr11:215663-215963
chr11:215663-215963_2	chr11:215663-215963
chr11:215663-215963_3	chr11:215663-215963
chr11:215663-215963_4	chr11:215663-215963
chr11:215663-215963_5	chr11:215663-215963
chr11:215663-215963_6	chr11:215663-215963
chr11:215663-215963_7	chr11:215663-215963
chr11:215663-215963_8	chr11:215663-215963
chr11:215663-215963_9	chr11:215663-215963
chr11:215663-215963_10	chr11:215663-215963
chr11:8767478-8767778_1	chr11:8767478-8767778
chr11:8767478-8767778_2	chr11:8767478-8767778
chr11:8767478-8767778_3	chr11:8767478-8767778
chr11:8767478-8767778_4	chr11:8767478-8767778
chr11:8767478-8767778_5	chr11:8767478-8767778
chr11:8767478-8767778_6	chr11:8767478-8767778
chr11:8767478-8767778_7	chr11:8767478-8767778
chr11:8767478-8767778_8	chr11:8767478-8767778
chr11:8767478-8767778_9	chr11:8767478-8767778
chr11:8767478-8767778_10	chr11:8767478-8767778
chr11:43801574-43801874_1	chr11:43801574-43801874
chr11:43801574-43801874_2	chr11:43801574-43801874
chr11:43801574-43801874_3	chr11:43801574-43801874
chr11:43801574-43801874_4	chr11:43801574-43801874
chr11:43801574-43801874_5	chr11:43801574-43801874
chr11:43801574-43801874_6	chr11:43801574-43801874
chr11:43801574-43801874_7	chr11:43801574-43801874
chr11:43801574-43801874_8	chr11:43801574-43801874
chr11:43801574-43801874_9	chr11:43801574-43801874
chr11:43801574-43801874_10	chr11:43801574-43801874
chr11:65574248-65574548_1	chr11:65574248-65574548
chr11:65574248-65574548_2	chr11:65574248-65574548
chr11:65574248-65574548_3	chr11:65574248-65574548
chr11:65574248-65574548_4	chr11:65574248-65574548
chr11:65574248-65574548_5	chr11:65574248-65574548
chr11:65574248-65574548_6	chr11:65574248-65574548
chr11:65574248-65574548_7	chr11:65574248-65574548
chr11:65574248-65574548_8	chr11:65574248-65574548
chr11:65574248-65574548_9	chr11:65574248-65574548
chr11:65574248-65574548_10	chr11:65574248-65574548
chr11:103714275-103714575_1	chr11:103714275-103714575
chr11:103714275-103714575_2	chr11:103714275-103714575
chr11:103714275-103714575_3	chr11:103714275-103714575
chr11:103714275-103714575_4	chr11:103714275-103714575
chr11:103714275-103714575_5	chr11:103714275-103714575
chr11:103714275-103714575_6	chr11:103714275-103714575
chr11:103714275-103714575_7	chr11:103714275-103714575
chr11:103714275-103714575_8	chr11:103714275-103714575
chr11:110373247-110373547_1	chr11:110373247-110373547
chr11:110373247-110373547_2	chr11:110373247-110373547
chr11:110373247-110373547_3	chr11:110373247-110373547
chr11:110373247-110373547_4	chr11:110373247-110373547
chr11:110373247-110373547_5	chr11:110373247-110373547
chr11:110373247-110373547_6	chr11:110373247-110373547
chr11:110373247-110373547_7	chr11:110373247-110373547
chr11:110373247-110373547_8	chr11:110373247-110373547
chr11:110373247-110373547_9	chr11:110373247-110373547
chr11:110373247-110373547_10	chr11:110373247-110373547
chr11:116793135-116793435_1	chr11:116793135-116793435
chr11:116793135-116793435_2	chr11:116793135-116793435
chr11:116793135-116793435_3	chr11:116793135-116793435
chr11:116793135-116793435_4	chr11:116793135-116793435
chr11:116793135-116793435_5	chr11:116793135-116793435
chr11:116793135-116793435_6	chr11:116793135-116793435
chr11:116793135-116793435_7	chr11:116793135-116793435
chr11:116793135-116793435_8	chr11:116793135-116793435
chr11:116793135-116793435_9	chr11:116793135-116793435
chr11:116793135-116793435_10	chr11:116793135-116793435
chr11:117117893-117118193_1	chr11:117117893-117118193
chr11:117117893-117118193_2	chr11:117117893-117118193
chr11:117117893-117118193_3	chr11:117117893-117118193
chr11:117117893-117118193_4	chr11:117117893-117118193
chr11:117117893-117118193_5	chr11:117117893-117118193
chr11:117117893-117118193_6	chr11:117117893-117118193
chr11:117117893-117118193_7	chr11:117117893-117118193
chr11:117117893-117118193_8	chr11:117117893-117118193
chr11:117117893-117118193_9	chr11:117117893-117118193
chr11:117117893-117118193_10	chr11:117117893-117118193
chr11:120383782-120384082_1	chr11:120383782-120384082
chr11:120383782-120384082_2	chr11:120383782-120384082
chr11:120383782-120384082_3	chr11:120383782-120384082
chr11:120383782-120384082_4	chr11:120383782-120384082
chr11:120383782-120384082_5	chr11:120383782-120384082
chr11:120383782-120384082_6	chr11:120383782-120384082
chr11:120383782-120384082_7	chr11:120383782-120384082
chr11:120383782-120384082_8	chr11:120383782-120384082
chr11:120383782-120384082_9	chr11:120383782-120384082
chr11:122632488-122632788_1	chr11:122632488-122632788
chr11:122632488-122632788_2	chr11:122632488-122632788
chr11:122632488-122632788_3	chr11:122632488-122632788
chr11:122632488-122632788_4	chr11:122632488-122632788
chr11:122632488-122632788_5	chr11:122632488-122632788
chr11:122632488-122632788_6	chr11:122632488-122632788
chr11:122632488-122632788_7	chr11:122632488-122632788
chr12:57372251-57372551_1	chr12:57372251-57372551
chr12:57372251-57372551_2	chr12:57372251-57372551
chr12:57372251-57372551_3	chr12:57372251-57372551
chr12:57372251-57372551_4	chr12:57372251-57372551
chr12:57372251-57372551_5	chr12:57372251-57372551
chr12:57372251-57372551_6	chr12:57372251-57372551
chr12:57372251-57372551_7	chr12:57372251-57372551
chr12:57372251-57372551_8	chr12:57372251-57372551
chr12:57372251-57372551_9	chr12:57372251-57372551
chr12:57372251-57372551_10	chr12:57372251-57372551
chr12:89370861-89371161_1	chr12:89370861-89371161
chr12:89370861-89371161_2	chr12:89370861-89371161
chr12:89370861-89371161_3	chr12:89370861-89371161
chr12:89370861-89371161_4	chr12:89370861-89371161
chr12:89370861-89371161_5	chr12:89370861-89371161
chr12:89370861-89371161_6	chr12:89370861-89371161
chr12:89370861-89371161_7	chr12:89370861-89371161
chr12:89370861-89371161_8	chr12:89370861-89371161
chr12:89370861-89371161_9	chr12:89370861-89371161
chr12:89370861-89371161_10	chr12:89370861-89371161
chr12:95097601-95097901_1	chr12:95097601-95097901
chr12:95097601-95097901_2	chr12:95097601-95097901
chr12:95097601-95097901_3	chr12:95097601-95097901
chr12:95097601-95097901_4	chr12:95097601-95097901
chr12:95097601-95097901_5	chr12:95097601-95097901
chr12:95097601-95097901_6	chr12:95097601-95097901
chr12:95097601-95097901_7	chr12:95097601-95097901
chr12:95097601-95097901_8	chr12:95097601-95097901
chr12:95097601-95097901_9	chr12:95097601-95097901
chr12:95097601-95097901_10	chr12:95097601-95097901
chr12:95118458-95118758_1	chr12:95118458-95118758
chr12:95118458-95118758_2	chr12:95118458-95118758
chr12:95118458-95118758_3	chr12:95118458-95118758
chr12:95118458-95118758_4	chr12:95118458-95118758
chr12:95118458-95118758_5	chr12:95118458-95118758
chr12:95118458-95118758_6	chr12:95118458-95118758
chr12:95118458-95118758_7	chr12:95118458-95118758
chr12:95118458-95118758_8	chr12:95118458-95118758
chr12:95118458-95118758_9	chr12:95118458-95118758
chr12:95118458-95118758_10	chr12:95118458-95118758
chr12:109539478-109539778_1	chr12:109539478-109539778
chr12:109539478-109539778_2	chr12:109539478-109539778
chr12:109539478-109539778_3	chr12:109539478-109539778
chr12:109539478-109539778_4	chr12:109539478-109539778
chr12:109539478-109539778_5	chr12:109539478-109539778
chr12:109539478-109539778_6	chr12:109539478-109539778
chr12:109539478-109539778_7	chr12:109539478-109539778
chr12:109539478-109539778_8	chr12:109539478-109539778
chr12:109539478-109539778_9	chr12:109539478-109539778
chr12:109539478-109539778_10	chr12:109539478-109539778
chr12:110267042-110267342_1	chr12:110267042-110267342
chr12:110267042-110267342_2	chr12:110267042-110267342
chr12:110267042-110267342_3	chr12:110267042-110267342
chr12:110267042-110267342_4	chr12:110267042-110267342
chr12:110267042-110267342_5	chr12:110267042-110267342
chr12:110267042-110267342_6	chr12:110267042-110267342
chr12:110267042-110267342_7	chr12:110267042-110267342
chr12:110267042-110267342_8	chr12:110267042-110267342
chr12:110267042-110267342_9	chr12:110267042-110267342
chr12:110267042-110267342_10	chr12:110267042-110267342
chr12:112006151-112006451_1	chr12:112006151-112006451
chr12:112006151-112006451_2	chr12:112006151-112006451
chr12:112006151-112006451_3	chr12:112006151-112006451
chr12:112006151-112006451_4	chr12:112006151-112006451
chr12:112006151-112006451_5	chr12:112006151-112006451
chr12:112006151-112006451_6	chr12:112006151-112006451
chr12:112006151-112006451_7	chr12:112006151-112006451
chr12:112006151-112006451_8	chr12:112006151-112006451
chr12:112006151-112006451_9	chr12:112006151-112006451
chr12:112006151-112006451_10	chr12:112006151-112006451
chr12:112170428-112170728_1	chr12:112170428-112170728
chr12:112170428-112170728_2	chr12:112170428-112170728
chr12:112170428-112170728_3	chr12:112170428-112170728
chr12:112170428-112170728_4	chr12:112170428-112170728
chr12:112170428-112170728_5	chr12:112170428-112170728
chr12:112170428-112170728_6	chr12:112170428-112170728
chr12:112170428-112170728_7	chr12:112170428-112170728
chr12:112170428-112170728_8	chr12:112170428-112170728
chr12:112170428-112170728_9	chr12:112170428-112170728
chr12:112170428-112170728_10	chr12:112170428-112170728
chr12:123992162-123992462_1	chr12:123992162-123992462
chr12:123992162-123992462_2	chr12:123992162-123992462
chr12:123992162-123992462_3	chr12:123992162-123992462
chr12:123992162-123992462_4	chr12:123992162-123992462
chr12:123992162-123992462_5	chr12:123992162-123992462
chr12:123992162-123992462_6	chr12:123992162-123992462
chr12:123992162-123992462_7	chr12:123992162-123992462
